order_id,date_of_order,product_id,price,name,quantity
4363,2017-07-16 18:37:00,99,7.95,Madras,1
2433,2017-07-16 17:55:00,100,7.95,Curry,1
2434,2017-07-15 21:32:00,99,7.95,Madras,1
2435,2017-07-15 21:28:00,99,7.95,Madras,1
2446,2017-07-14 18:54:00,99,7.95,Madras,1
4368,2017-07-14 17:04:00,100,7.95,Curry,2
2450,2017-07-13 18:57:00,99,7.95,Madras,1
2451,2017-07-13 18:03:00,99,7.95,Madras,1
10507,2017-07-12 18:22:00,100,7.95,Curry,1
10507,2017-07-12 18:22:00,100,7.95,Curry,1
4369,2017-07-12 17:51:00,99,7.95,Madras,1
10508,2017-07-12 17:49:00,100,7.95,Curry,1
12537,2017-07-12 16:50:00,100,7.95,Curry,1
12537,2017-07-12 16:50:00,99,7.95,Madras,1
12538,2017-07-12 16:42:00,100,7.95,Curry,1
12538,2017-07-12 16:42:00,99,7.95,Madras,1
2453,2017-07-11 19:34:00,99,7.95,Madras,1
2454,2017-07-11 19:28:00,99,7.95,Madras,1
12815,2017-07-09 20:34:00,99,7.95,Madras,1
7288,2017-07-09 19:25:00,101,7.95,Vindaloo,1
12943,2017-07-09 19:03:00,101,7.95,Vindaloo,1
7289,2017-07-09 18:24:00,99,7.95,Madras,2
5291,2017-07-09 18:06:00,100,7.95,Curry,2
4370,2017-07-08 19:29:00,100,7.95,Curry,1
4372,2017-07-07 19:16:00,100,7.95,Curry,1
2462,2017-07-07 18:39:00,101,7.95,Vindaloo,1
2468,2017-07-06 20:05:00,99,7.95,Madras,1
2470,2017-07-06 19:37:00,99,7.95,Madras,1
10518,2017-07-05 19:55:00,99,7.95,Madras,1
7292,2017-07-05 17:49:00,99,7.95,Madras,2
4375,2017-07-04 19:12:00,99,7.95,Madras,1
10525,2017-07-04 18:46:00,100,7.95,Curry,1
2475,2017-07-03 18:56:00,99,7.95,Madras,1
2476,2017-07-03 18:49:00,99,7.95,Madras,1
4379,2017-07-03 12:38:00,100,7.95,Curry,1
2478,2017-07-02 21:24:00,99,7.95,Madras,1
4383,2017-07-02 13:09:00,101,7.95,Vindaloo,1
7298,2017-07-01 20:14:00,100,7.95,Curry,1
7298,2017-07-01 20:14:00,100,7.95,Curry,1
2480,2017-07-01 19:50:00,99,7.95,Madras,1
5301,2017-07-01 18:39:00,100,7.95,Curry,2
10534,2017-07-01 18:13:00,100,7.95,Curry,1
10534,2017-07-01 18:13:00,100,7.95,Curry,1
10535,2017-07-01 17:49:00,100,7.95,Curry,2
10537,2017-06-30 20:29:00,100,7.95,Curry,1
2484,2017-06-30 19:57:00,101,7.95,Vindaloo,1
10538,2017-06-30 19:51:00,100,7.95,Curry,1
2487,2017-06-30 18:39:00,99,7.95,Madras,1
5303,2017-06-30 12:13:00,99,7.95,Madras,2
5303,2017-06-30 12:13:00,99,7.95,Madras,1
5303,2017-06-30 12:13:00,100,7.95,Curry,1
12137,2017-06-29 21:24:00,100,7.95,Curry,1
7300,2017-06-29 19:58:00,99,7.95,Madras,1
10540,2017-06-29 18:38:00,100,7.95,Curry,1
10542,2017-06-28 22:51:00,100,7.95,Curry,1
4390,2017-06-28 12:45:00,100,7.95,Curry,1
2490,2017-06-27 20:24:00,101,7.95,Vindaloo,1
2491,2017-06-27 20:01:00,99,7.95,Madras,1
10544,2017-06-27 19:44:00,99,7.95,Madras,1
4391,2017-06-27 17:37:00,100,7.95,Curry,1
10548,2017-06-26 19:53:00,100,7.95,Curry,1
7303,2017-06-26 18:48:00,100,7.95,Curry,2
7303,2017-06-26 18:48:00,100,7.95,Curry,1
2493,2017-06-26 18:34:00,99,7.95,Madras,1
7305,2017-06-26 17:36:00,100,7.95,Curry,1
2497,2017-06-25 16:09:00,99,7.95,Madras,1
4393,2017-06-24 20:13:00,99,7.95,Madras,1
7307,2017-06-24 20:14:00,99,7.95,Madras,1
4394,2017-06-24 19:28:00,99,7.95,Madras,1
10557,2017-06-24 18:16:00,100,7.95,Curry,1
10557,2017-06-24 18:16:00,100,7.95,Curry,1
2500,2017-06-24 17:47:00,99,7.95,Madras,1
4395,2017-06-24 17:41:00,99,7.95,Madras,1
4396,2017-06-24 17:37:00,99,7.95,Madras,1
10559,2017-06-23 20:34:00,100,7.95,Curry,1
10565,2017-06-23 19:26:00,99,7.95,Madras,1
2504,2017-06-23 18:43:00,100,7.95,Curry,1
2507,2017-06-23 18:46:00,99,7.95,Madras,1
2507,2017-06-23 18:46:00,99,7.95,Madras,1
5307,2017-06-23 17:42:00,100,7.95,Curry,1
2509,2017-06-22 21:36:00,101,7.95,Vindaloo,1
10571,2017-06-20 19:21:00,100,7.95,Curry,1
5308,2017-06-20 19:17:00,100,7.95,Curry,1
2512,2017-06-20 18:41:00,99,7.95,Madras,1
2513,2017-06-19 21:12:00,101,7.95,Vindaloo,1
7314,2017-06-19 18:10:00,99,7.95,Madras,1
10573,2017-06-18 17:24:00,100,7.95,Curry,1
7319,2017-06-15 19:30:00,99,7.95,Madras,1
10582,2017-06-15 16:45:00,101,7.95,Vindaloo,2
2522,2017-06-14 21:48:00,101,7.95,Vindaloo,1
2524,2017-06-13 19:21:00,99,7.95,Madras,1
7325,2017-06-12 18:45:00,100,7.95,Curry,1
10585,2017-06-12 18:31:00,101,7.95,Vindaloo,1
7326,2017-06-11 21:47:00,100,7.95,Curry,1
7330,2017-06-10 20:56:00,101,7.95,Vindaloo,1
7330,2017-06-10 20:56:00,101,7.95,Vindaloo,1
10590,2017-06-10 19:51:00,100,7.95,Curry,2
10591,2017-06-10 19:15:00,100,7.95,Curry,1
10591,2017-06-10 19:15:00,100,7.95,Curry,1
2532,2017-06-10 19:10:00,99,7.95,Madras,1
7333,2017-06-09 12:24:00,100,7.95,Curry,1
7333,2017-06-09 12:24:00,100,7.95,Curry,2
12154,2017-06-08 19:41:00,101,7.95,Vindaloo,1
2537,2017-06-07 20:35:00,101,7.95,Vindaloo,1
4406,2017-06-07 18:35:00,99,7.95,Madras,1
7335,2017-06-07 18:22:00,100,7.95,Curry,1
7337,2017-06-07 17:55:00,99,7.95,Madras,3
2538,2017-06-07 17:17:00,101,7.95,Vindaloo,1
2539,2017-06-06 18:57:00,99,7.95,Madras,1
10600,2017-06-05 20:03:00,99,7.95,Madras,1
10601,2017-06-05 18:06:00,101,7.95,Vindaloo,1
10603,2017-06-04 21:00:00,99,7.95,Madras,1
2540,2017-06-04 20:57:00,99,7.95,Madras,1
12823,2017-06-04 19:44:00,100,7.95,Curry,1
10606,2017-06-04 17:24:00,100,7.95,Curry,1
10607,2017-06-04 15:03:00,101,7.95,Vindaloo,2
4407,2017-06-04 13:48:00,100,7.95,Curry,1
4408,2017-06-04 13:44:00,100,7.95,Curry,1
2542,2017-06-03 19:16:00,99,7.95,Madras,1
10612,2017-06-03 19:02:00,101,7.95,Vindaloo,1
10613,2017-06-03 18:19:00,99,7.95,Madras,1
7344,2017-06-02 20:36:00,101,7.95,Vindaloo,1
7344,2017-06-02 20:36:00,100,7.95,Curry,3
2546,2017-06-02 18:17:00,99,7.95,Madras,1
10621,2017-06-02 17:43:00,99,7.95,Madras,1
5315,2017-06-02 13:42:00,100,7.95,Curry,1
7346,2017-06-01 20:37:00,100,7.95,Curry,1
10623,2017-05-30 22:22:00,101,7.95,Vindaloo,1
10624,2017-05-30 18:16:00,101,7.95,Vindaloo,1
4412,2017-05-30 12:59:00,100,7.95,Curry,1
2551,2017-05-29 18:24:00,99,7.95,Madras,1
7350,2017-05-29 17:40:00,100,7.95,Curry,2
10626,2017-05-29 17:25:00,100,7.95,Curry,1
10626,2017-05-29 17:25:00,100,7.95,Curry,1
10627,2017-05-29 16:34:00,99,7.95,Madras,1
10628,2017-05-29 14:52:00,99,7.95,Madras,1
2553,2017-05-28 19:32:00,99,7.95,Madras,1
10634,2017-05-27 20:02:00,99,7.95,Madras,2
4419,2017-05-26 19:13:00,99,7.95,Madras,1
4420,2017-05-26 18:07:00,99,7.95,Madras,1
10640,2017-05-25 18:18:00,101,7.95,Vindaloo,1
5324,2017-05-24 18:56:00,99,7.95,Madras,1
7355,2017-05-24 17:46:00,100,7.95,Curry,1
7359,2017-05-20 18:59:00,99,7.95,Madras,1
10653,2017-05-19 19:11:00,101,7.95,Vindaloo,1
2575,2017-05-19 18:19:00,99,7.95,Madras,1
2576,2017-05-19 16:56:00,99,7.95,Madras,1
2577,2017-05-18 19:34:00,99,7.95,Madras,1
2579,2017-05-18 18:44:00,100,7.95,Curry,1
10661,2017-05-17 14:36:00,99,7.95,Madras,1
7362,2017-05-16 19:26:00,99,7.95,Madras,1
5327,2017-05-16 19:21:00,99,7.95,Madras,1
12944,2017-05-16 19:07:00,99,7.95,Madras,1
10662,2017-05-15 18:30:00,101,7.95,Vindaloo,1
12945,2017-05-14 19:32:00,99,7.95,Madras,1
4425,2017-05-14 17:24:00,100,7.95,Curry,1
10667,2017-05-13 18:55:00,100,7.95,Curry,1
7366,2017-05-13 17:27:00,100,7.95,Curry,2
10670,2017-05-12 20:27:00,101,7.95,Vindaloo,1
10671,2017-05-12 19:42:00,99,7.95,Madras,1
4430,2017-05-12 19:16:00,100,7.95,Curry,1
10672,2017-05-12 18:26:00,100,7.95,Curry,1
7367,2017-05-12 18:11:00,99,7.95,Madras,1
5331,2017-05-12 17:43:00,100,7.95,Curry,2
10673,2017-05-11 20:58:00,99,7.95,Madras,1
4431,2017-05-11 18:52:00,99,7.95,Madras,2
10676,2017-05-09 18:55:00,99,7.95,Madras,1
4435,2017-05-09 18:52:00,99,7.95,Madras,1
10677,2017-05-09 18:51:00,99,7.95,Madras,1
5335,2017-05-09 17:47:00,100,7.95,Curry,1
7374,2017-05-07 11:51:00,100,7.95,Curry,1
5340,2017-05-06 18:12:00,99,7.95,Madras,1
10688,2017-05-05 19:49:00,99,7.95,Madras,1
7380,2017-05-05 19:32:00,100,7.95,Curry,1
12180,2017-05-05 19:09:00,99,7.95,Madras,1
5344,2017-05-05 18:53:00,99,7.95,Madras,1
2601,2017-05-04 19:42:00,99,7.95,Madras,1
2602,2017-05-04 19:31:00,99,7.95,Madras,1
10691,2017-05-04 18:09:00,99,7.95,Madras,2
7383,2017-05-03 20:45:00,101,7.95,Vindaloo,1
7384,2017-05-03 18:28:00,100,7.95,Curry,1
10693,2017-05-02 18:16:00,101,7.95,Vindaloo,1
4438,2017-05-01 18:44:00,100,7.95,Curry,1
10694,2017-05-01 12:36:00,99,7.95,Madras,1
2604,2017-04-30 19:15:00,99,7.95,Madras,1
10698,2017-04-30 18:56:00,99,7.95,Madras,1
10699,2017-04-30 18:39:00,99,7.95,Madras,1
2605,2017-04-29 20:56:00,101,7.95,Vindaloo,1
7391,2017-04-29 17:40:00,99,7.95,Madras,1
7393,2017-04-29 17:17:00,99,7.95,Madras,1
2613,2017-04-28 18:21:00,100,7.95,Curry,1
7397,2017-04-28 17:55:00,99,7.95,Madras,1
2614,2017-04-28 17:11:00,99,7.95,Madras,1
12836,2017-04-26 19:42:00,100,7.95,Curry,1
4448,2017-04-26 17:52:00,100,7.95,Curry,1
2623,2017-04-24 18:47:00,99,7.95,Madras,1
10711,2017-04-23 16:19:00,99,7.95,Madras,1
2628,2017-04-22 21:20:00,99,7.95,Madras,1
5354,2017-04-22 19:20:00,99,7.95,Madras,1
7403,2017-04-22 15:56:00,99,7.95,Madras,1
4453,2017-04-21 20:11:00,100,7.95,Curry,2
10717,2017-04-21 18:52:00,99,7.95,Madras,1
4454,2017-04-21 18:21:00,100,7.95,Curry,1
4454,2017-04-21 18:21:00,99,7.95,Madras,1
4455,2017-04-21 18:16:00,100,7.95,Curry,1
4455,2017-04-21 18:16:00,99,7.95,Madras,1
4456,2017-04-21 18:12:00,100,7.95,Curry,1
4456,2017-04-21 18:12:00,99,7.95,Madras,1
4457,2017-04-21 17:35:00,99,7.95,Madras,1
2640,2017-04-20 20:46:00,101,7.95,Vindaloo,1
4458,2017-04-20 19:09:00,100,7.95,Curry,1
2643,2017-04-19 19:17:00,99,7.95,Madras,1
7412,2017-04-16 17:32:00,99,7.95,Madras,1
7416,2017-04-15 18:42:00,101,7.95,Vindaloo,1
2653,2017-04-15 17:45:00,99,7.95,Madras,1
4463,2017-04-14 19:11:00,99,7.95,Madras,1
2655,2017-04-14 18:53:00,99,7.95,Madras,1
4464,2017-04-14 18:16:00,99,7.95,Madras,1
7420,2017-04-13 18:41:00,101,7.95,Vindaloo,2
12946,2017-04-13 17:34:00,99,7.95,Madras,2
2660,2017-04-12 20:13:00,101,7.95,Vindaloo,1
10737,2017-04-12 18:56:00,100,7.95,Curry,1
10737,2017-04-12 18:56:00,100,7.95,Curry,1
4466,2017-04-12 18:12:00,100,7.95,Curry,1
4466,2017-04-12 18:12:00,99,7.95,Madras,1
5362,2017-04-12 13:03:00,101,7.95,Vindaloo,1
4468,2017-04-11 18:41:00,100,7.95,Curry,1
7422,2017-04-10 18:27:00,99,7.95,Madras,1
12842,2017-04-09 19:53:00,100,7.95,Curry,1
4470,2017-04-09 18:46:00,101,7.95,Vindaloo,1
10745,2017-04-08 19:19:00,99,7.95,Madras,1
2670,2017-04-08 19:10:00,100,7.95,Curry,2
10748,2017-04-07 20:33:00,99,7.95,Madras,1
2675,2017-04-07 19:14:00,99,7.95,Madras,1
4474,2017-04-06 18:12:00,99,7.95,Madras,1
10755,2017-04-04 21:27:00,99,7.95,Madras,1
10756,2017-04-04 20:39:00,99,7.95,Madras,1
12204,2017-04-04 17:49:00,100,7.95,Curry,1
10759,2017-04-02 19:51:00,100,7.95,Curry,1
10759,2017-04-02 19:51:00,99,7.95,Madras,1
4475,2017-04-02 19:29:00,99,7.95,Madras,1
10760,2017-04-02 19:01:00,99,7.95,Madras,1
2683,2017-04-02 18:40:00,101,7.95,Vindaloo,1
7437,2017-04-01 20:49:00,99,7.95,Madras,1
2691,2017-04-01 17:55:00,101,7.95,Vindaloo,1
7440,2017-03-31 18:42:00,100,7.95,Curry,1
7440,2017-03-31 18:42:00,99,7.95,Madras,1
4479,2017-03-31 18:19:00,99,7.95,Madras,1
4480,2017-03-30 19:00:00,99,7.95,Madras,1
7444,2017-03-29 19:23:00,99,7.95,Madras,1
4481,2017-03-29 17:56:00,100,7.95,Curry,1
2698,2017-03-28 18:10:00,99,7.95,Madras,1
2699,2017-03-27 21:09:00,101,7.95,Vindaloo,1
7449,2017-03-25 20:23:00,99,7.95,Madras,2
4484,2017-03-25 18:04:00,99,7.95,Madras,1
10788,2017-03-25 16:58:00,100,7.95,Curry,1
10791,2017-03-24 19:44:00,99,7.95,Madras,1
5374,2017-03-24 19:03:00,101,7.95,Vindaloo,1
7455,2017-03-23 18:32:00,101,7.95,Vindaloo,2
2710,2017-03-22 18:09:00,99,7.95,Madras,1
10797,2017-03-21 19:07:00,99,7.95,Madras,1
7456,2017-03-20 19:33:00,101,7.95,Vindaloo,1
2714,2017-03-20 19:03:00,99,7.95,Madras,1
2715,2017-03-20 17:37:00,99,7.95,Madras,1
2715,2017-03-20 17:37:00,99,7.95,Madras,1
2716,2017-03-19 19:25:00,99,7.95,Madras,1
12846,2017-03-19 19:13:00,101,7.95,Vindaloo,1
4487,2017-03-19 19:03:00,100,7.95,Curry,1
5376,2017-03-19 18:34:00,101,7.95,Vindaloo,1
2717,2017-03-18 20:38:00,101,7.95,Vindaloo,1
10802,2017-03-18 20:12:00,99,7.95,Madras,1
2718,2017-03-18 18:53:00,100,7.95,Curry,1
2718,2017-03-18 18:53:00,101,7.95,Vindaloo,1
2719,2017-03-18 18:34:00,100,7.95,Curry,1
4489,2017-03-18 16:31:00,100,7.95,Curry,1
4490,2017-03-17 19:53:00,101,7.95,Vindaloo,1
12848,2017-03-17 19:46:00,100,7.95,Curry,1
4491,2017-03-17 18:59:00,99,7.95,Madras,1
4492,2017-03-17 18:06:00,100,7.95,Curry,2
2731,2017-03-17 00:59:00,99,7.95,Madras,1
4494,2017-03-16 18:18:00,99,7.95,Madras,1
7460,2017-03-16 13:02:00,100,7.95,Curry,1
2732,2017-03-15 22:20:00,101,7.95,Vindaloo,1
7463,2017-03-12 19:29:00,101,7.95,Vindaloo,1
10818,2017-03-11 20:06:00,99,7.95,Madras,1
2735,2017-03-11 19:00:00,101,7.95,Vindaloo,1
4500,2017-03-11 18:18:00,100,7.95,Curry,1
10820,2017-03-11 16:40:00,99,7.95,Madras,1
10820,2017-03-11 16:40:00,101,7.95,Vindaloo,1
7467,2017-03-11 12:37:00,100,7.95,Curry,1
4501,2017-03-10 18:19:00,100,7.95,Curry,2
12218,2017-03-10 17:58:00,99,7.95,Madras,1
10827,2017-03-10 17:33:00,101,7.95,Vindaloo,1
7470,2017-03-10 10:48:00,100,7.95,Curry,2
7470,2017-03-10 10:48:00,100,7.95,Curry,1
7471,2017-03-09 19:50:00,99,7.95,Madras,1
2737,2017-03-08 18:37:00,101,7.95,Vindaloo,1
2738,2017-03-08 12:14:00,100,7.95,Curry,2
10830,2017-03-06 17:22:00,101,7.95,Vindaloo,1
7473,2017-03-05 17:42:00,99,7.95,Madras,1
7473,2017-03-05 17:42:00,99,7.95,Madras,1
10835,2017-03-04 21:06:00,101,7.95,Vindaloo,1
7474,2017-03-04 20:32:00,99,7.95,Madras,1
2745,2017-03-03 19:28:00,99,7.95,Madras,1
10839,2017-03-03 18:35:00,100,7.95,Curry,1
10839,2017-03-03 18:35:00,100,7.95,Curry,1
2747,2017-03-03 16:56:00,100,7.95,Curry,1
2751,2017-03-01 21:40:00,101,7.95,Vindaloo,1
4507,2017-03-01 18:38:00,99,7.95,Madras,1
7481,2017-03-01 16:13:00,99,7.95,Madras,1
7481,2017-03-01 16:13:00,101,7.95,Vindaloo,1
4508,2017-02-26 17:58:00,99,7.95,Madras,1
10844,2017-02-25 19:41:00,99,7.95,Madras,1
2757,2017-02-25 17:32:00,99,7.95,Madras,1
4510,2017-02-25 17:15:00,99,7.95,Madras,1
4511,2017-02-25 12:34:00,100,7.95,Curry,1
4512,2017-02-24 21:39:00,99,7.95,Madras,1
4513,2017-02-24 21:33:00,99,7.95,Madras,1
4514,2017-02-24 18:27:00,100,7.95,Curry,2
4514,2017-02-24 18:27:00,99,7.95,Madras,1
10848,2017-02-22 19:07:00,101,7.95,Vindaloo,1
12225,2017-02-22 11:57:00,100,7.95,Curry,1
2765,2017-02-21 18:58:00,100,7.95,Curry,1
4515,2017-02-21 17:55:00,100,7.95,Curry,1
10850,2017-02-19 22:49:00,99,7.95,Madras,1
5388,2017-02-19 18:46:00,99,7.95,Madras,1
4516,2017-02-19 18:01:00,99,7.95,Madras,1
2766,2017-02-18 20:16:00,100,7.95,Curry,1
7491,2017-02-18 19:11:00,100,7.95,Curry,1
7491,2017-02-18 19:11:00,100,7.95,Curry,1
10853,2017-02-18 18:25:00,99,7.95,Madras,1
10855,2017-02-18 17:48:00,100,7.95,Curry,1
12853,2017-02-18 17:42:00,100,7.95,Curry,1
7493,2017-02-18 14:35:00,99,7.95,Madras,1
12854,2017-02-17 22:13:00,101,7.95,Vindaloo,1
12854,2017-02-17 22:13:00,99,7.95,Madras,1
4519,2017-02-17 20:23:00,100,7.95,Curry,1
7494,2017-02-17 19:36:00,99,7.95,Madras,1
7495,2017-02-17 19:29:00,99,7.95,Madras,1
4520,2017-02-17 19:27:00,99,7.95,Madras,1
7499,2017-02-17 18:24:00,99,7.95,Madras,1
2775,2017-02-17 17:33:00,101,7.95,Vindaloo,1
7500,2017-02-16 18:29:00,99,7.95,Madras,1
10860,2017-02-15 21:59:00,99,7.95,Madras,1
4521,2017-02-15 19:20:00,100,7.95,Curry,1
4522,2017-02-15 16:53:00,99,7.95,Madras,1
10861,2017-02-14 19:05:00,99,7.95,Madras,1
2783,2017-02-14 18:26:00,99,7.95,Madras,1
5392,2017-02-14 18:17:00,100,7.95,Curry,1
10863,2017-02-14 18:16:00,99,7.95,Madras,1
10865,2017-02-13 20:09:00,99,7.95,Madras,1
12230,2017-02-13 18:01:00,101,7.95,Vindaloo,1
5393,2017-02-12 19:31:00,99,7.95,Madras,1
5395,2017-02-10 19:10:00,100,7.95,Curry,1
10878,2017-02-10 18:51:00,99,7.95,Madras,1
4529,2017-02-09 18:09:00,99,7.95,Madras,1
10882,2017-02-08 18:07:00,99,7.95,Madras,1
2794,2017-02-08 17:51:00,99,7.95,Madras,1
7511,2017-02-07 20:00:00,99,7.95,Madras,1
12947,2017-02-07 19:15:00,100,7.95,Curry,1
7512,2017-02-06 17:28:00,99,7.95,Madras,1
2797,2017-02-04 21:05:00,101,7.95,Vindaloo,1
4534,2017-02-04 19:15:00,99,7.95,Madras,1
12233,2017-02-04 18:39:00,101,7.95,Vindaloo,1
5400,2017-02-03 19:30:00,99,7.95,Madras,1
2804,2017-02-01 21:16:00,101,7.95,Vindaloo,1
4536,2017-02-01 19:07:00,100,7.95,Curry,1
2806,2017-01-31 19:17:00,99,7.95,Madras,1
12948,2017-01-31 17:38:00,99,7.95,Madras,1
12949,2017-01-31 17:21:00,99,7.95,Madras,1
12235,2017-01-31 11:56:00,100,7.95,Curry,1
12236,2017-01-28 18:58:00,99,7.95,Madras,1
2809,2017-01-28 18:41:00,99,7.95,Madras,1
7526,2017-01-28 17:15:00,99,7.95,Madras,1
10904,2017-01-28 17:09:00,99,7.95,Madras,1
10905,2017-01-28 14:59:00,99,7.95,Madras,1
7529,2017-01-27 20:37:00,99,7.95,Madras,1
2812,2017-01-27 19:48:00,99,7.95,Madras,1
2813,2017-01-27 19:21:00,99,7.95,Madras,1
4539,2017-01-27 18:11:00,99,7.95,Madras,1
10911,2017-01-27 13:38:00,100,7.95,Curry,1
2819,2017-01-26 15:42:00,99,7.95,Madras,1
5406,2017-01-25 12:34:00,101,7.95,Vindaloo,1
4541,2017-01-24 17:21:00,100,7.95,Curry,1
2824,2017-01-23 21:50:00,99,7.95,Madras,1
2825,2017-01-23 19:51:00,99,7.95,Madras,1
4542,2017-01-23 17:52:00,100,7.95,Curry,1
4543,2017-01-22 18:13:00,99,7.95,Madras,1
4543,2017-01-22 18:13:00,100,7.95,Curry,1
2829,2017-01-21 20:57:00,101,7.95,Vindaloo,1
10921,2017-01-21 20:09:00,99,7.95,Madras,1
10926,2017-01-20 19:56:00,99,7.95,Madras,1
12238,2017-01-20 18:20:00,99,7.95,Madras,1
10928,2017-01-20 14:04:00,100,7.95,Curry,1
10930,2017-01-19 19:13:00,101,7.95,Vindaloo,1
7542,2017-01-18 19:45:00,99,7.95,Madras,1
7542,2017-01-18 19:45:00,100,7.95,Curry,1
4550,2017-01-18 19:08:00,99,7.95,Madras,1
4551,2017-01-18 17:39:00,100,7.95,Curry,1
4552,2017-01-15 17:23:00,100,7.95,Curry,1
10937,2017-01-15 17:00:00,101,7.95,Vindaloo,2
10939,2017-01-14 18:14:00,99,7.95,Madras,1
10940,2017-01-14 16:54:00,100,7.95,Curry,2
7548,2017-01-13 17:56:00,101,7.95,Vindaloo,2
2846,2017-01-12 19:01:00,99,7.95,Madras,1
2849,2017-01-11 18:13:00,100,7.95,Curry,1
2851,2017-01-08 21:38:00,101,7.95,Vindaloo,1
7552,2017-01-08 18:38:00,100,7.95,Curry,1
10953,2017-01-07 20:48:00,99,7.95,Madras,1
2853,2017-01-07 19:52:00,99,7.95,Madras,1
10954,2017-01-07 19:21:00,100,7.95,Curry,1
7554,2017-01-07 18:28:00,100,7.95,Curry,2
10956,2017-01-07 18:24:00,99,7.95,Madras,1
10957,2017-01-07 18:23:00,99,7.95,Madras,1
2855,2017-01-07 18:04:00,99,7.95,Madras,1
2855,2017-01-07 18:04:00,101,7.95,Vindaloo,2
12865,2017-01-06 20:05:00,99,7.95,Madras,1
2856,2017-01-06 19:04:00,99,7.95,Madras,1
7556,2017-01-06 18:25:00,99,7.95,Madras,1
12245,2017-01-06 18:12:00,99,7.95,Madras,1
7558,2017-01-05 13:37:00,100,7.95,Curry,1
2859,2017-01-04 19:59:00,99,7.95,Madras,1
7560,2017-01-04 17:21:00,100,7.95,Curry,1
2863,2017-01-04 16:46:00,100,7.95,Curry,1
2863,2017-01-04 16:46:00,101,7.95,Vindaloo,1
10967,2017-01-03 19:46:00,101,7.95,Vindaloo,1
2864,2017-01-02 20:04:00,101,7.95,Vindaloo,1
4559,2017-01-02 19:27:00,99,7.95,Madras,1
10971,2017-01-02 18:01:00,99,7.95,Madras,1
2870,2017-01-01 17:38:00,101,7.95,Vindaloo,1
2871,2017-01-01 17:31:00,101,7.95,Vindaloo,1
7567,2016-12-31 21:45:00,100,7.95,Curry,1
2872,2016-12-31 20:26:00,99,7.95,Madras,1
2873,2016-12-31 20:26:00,99,7.95,Madras,1
5426,2016-12-31 19:15:00,101,7.95,Vindaloo,1
10975,2016-12-31 19:15:00,100,7.95,Curry,1
2874,2016-12-31 19:00:00,99,7.95,Madras,1
10977,2016-12-31 18:55:00,100,7.95,Curry,1
10977,2016-12-31 18:55:00,99,7.95,Madras,1
7568,2016-12-31 18:57:00,99,7.95,Madras,1
2876,2016-12-31 17:54:00,99,7.95,Madras,1
10980,2016-12-31 17:46:00,100,7.95,Curry,1
7570,2016-12-30 21:35:00,100,7.95,Curry,1
7570,2016-12-30 21:35:00,101,7.95,Vindaloo,1
4564,2016-12-30 17:18:00,100,7.95,Curry,2
7573,2016-12-28 19:56:00,99,7.95,Madras,1
7574,2016-12-27 20:36:00,100,7.95,Curry,1
7575,2016-12-27 17:41:00,100,7.95,Curry,1
10995,2016-12-24 18:45:00,99,7.95,Madras,1
2891,2016-12-24 18:44:00,99,7.95,Madras,1
2895,2016-12-23 19:43:00,99,7.95,Madras,1
4570,2016-12-23 18:01:00,100,7.95,Curry,1
11000,2016-12-22 21:07:00,99,7.95,Madras,1
11000,2016-12-22 21:07:00,100,7.95,Curry,1
4571,2016-12-22 18:15:00,100,7.95,Curry,1
7577,2016-12-21 17:32:00,100,7.95,Curry,1
4574,2016-12-20 18:28:00,100,7.95,Curry,1
4576,2016-12-20 18:11:00,100,7.95,Curry,1
2905,2016-12-19 18:38:00,101,7.95,Vindaloo,1
7580,2016-12-18 19:23:00,101,7.95,Vindaloo,1
2907,2016-12-18 18:03:00,99,7.95,Madras,1
11006,2016-12-17 20:05:00,99,7.95,Madras,1
2917,2016-12-17 14:51:00,99,7.95,Madras,1
11013,2016-12-16 19:39:00,99,7.95,Madras,1
7588,2016-12-16 19:16:00,100,7.95,Curry,1
2922,2016-12-16 13:02:00,100,7.95,Curry,1
2923,2016-12-15 20:28:00,101,7.95,Vindaloo,1
7589,2016-12-15 20:08:00,100,7.95,Curry,1
4581,2016-12-15 18:17:00,99,7.95,Madras,1
4582,2016-12-15 12:04:00,100,7.95,Curry,1
2925,2016-12-15 08:35:00,99,7.95,Madras,1
2925,2016-12-15 08:35:00,101,7.95,Vindaloo,1
4583,2016-12-12 19:22:00,101,7.95,Vindaloo,1
11022,2016-12-11 12:53:00,101,7.95,Vindaloo,1
2935,2016-12-10 19:27:00,100,7.95,Curry,1
2935,2016-12-10 19:27:00,100,7.95,Curry,1
2936,2016-12-10 18:54:00,99,7.95,Madras,1
2939,2016-12-10 18:04:00,100,7.95,Curry,1
7591,2016-12-10 16:20:00,99,7.95,Madras,1
11023,2016-12-09 21:04:00,101,7.95,Vindaloo,1
2940,2016-12-09 19:51:00,99,7.95,Madras,1
7592,2016-12-09 19:41:00,99,7.95,Madras,1
11026,2016-12-09 17:08:00,99,7.95,Madras,1
4586,2016-12-09 16:58:00,100,7.95,Curry,1
2944,2016-12-06 20:07:00,99,7.95,Madras,1
2947,2016-12-04 21:29:00,99,7.95,Madras,1
7602,2016-12-03 19:42:00,100,7.95,Curry,1
5448,2016-12-03 17:30:00,99,7.95,Madras,1
11038,2016-12-02 17:56:00,99,7.95,Madras,1
7608,2016-12-02 17:41:00,100,7.95,Curry,2
